Address,Balance
osmo1ackww3x48lqcv69w98kgq92299mpu5rqp8pzsg,546887352
osmo17du97esur46k28s932cewjeguyt5p82kde3yyc,500357688
osmo1ppu05dz2325pyfxpzkqezlja95fkv4lvesl0yr,292345795
osmo1z2p8yxg9282pvyehht725l48w8qkpc8uafu6c4,15000000
osmo1d48mu9ex7msn8p6pe563hk54w8gyryv0fntywq,9749497912
osmo1xj7ffd73ldzwhgrc7ls07d9gv9jt4w2wm30zc3,147027993500
osmo18qqhhe9hqzjelauh5n2cavwsdavwknc22q4dpu,25658294124
osmo1f92qwedl98cy3d6wn48td4k0z4datyvjanq88e,45971222805
osmo1fdmfq7d6n2w8pd8jtxzywkrn2eth2tnnuaa3jt,5455685747
osmo1207fpzpp5keh5rf8fwa0eqq0d8we9m66a84v26,22786111487
osmo1qgc9r4ccvgrsagyl87xwc4kut7sdawgrxknax0,202302996
osmo1ze2ye5u5k3qdlexvt2e0nn0508p0409465lts4,362417587
osmo1xrdy98ykgp2njc8ry7wcpnvcu2df7txk7up4nu,16238158657
osmo1msqdx4xk4weuszznd2caed7f2s5ujrxg6pex8g,73650114
osmo1a6jgaxvcglwlh7f9fzn36fl7kupe8ur60p9f42,620741242
osmo1tafrp06z79wwdqmmkrvupmp3xaf7s84lq7dt5q,2000000
osmo1kmudycr2nnasthwg4cnewlgey6da2f2lkwuxf5,2453271472
osmo1m275lnn3g4nwscxkdhql09tnsndny69s7u7lmj,22086590628
osmo1ymukkcnt8guj45eujj0fmg0xpr4swkjw2zq75c,44540866
osmo17rqmycx6snk6pqa2fmlwe5tqvajnwahwm65a8g,13578568890
osmo1n7akar93zcs8l9hgwqehz4q5uax8xcryl8ffmw,593760461
osmo1c9u0hx5pfq5ghc9cv9dvz7nwmfuqwjc5l4tvqh,982379601
osmo1m9ucuwfv4hw8kt84efstssf8lpkcqyglam47k4,985791320
osmo1perg486qpgfpky57y73xamclf3s6na6eethvgd,11140094019
osmo1rruyxtw5ay44q2ek4sdnsj0s9qzxap3aevnjyq,969
osmo136ar53cpl9a7d83hsl8u5auzmuh8z24amzedc5,11912988159
osmo1uku8j8d8edtw0wdm8gnrmcrhq30yt55wv02gaw,2376400713
osmo1lc42h69qpqjvxhlvv40ggztvgfg4eqreefl4nu,12810286
osmo18smm8vefafhrujg9eres6dmzrlg694va99w7e4,40582020973
osmo1ve2cshw2p0nzd4pv07j7n6leudmp5cjgckcxcn,100733872
osmo13qgstjfnj8usyrde4la54wz47jl6fese89feey,4416614119
osmo1u0dcehf26ryfdvm2wkranwdgh70v55k7s37uy6,552145780
osmo1ajmtkmszd9vkv7agrxz2s9gux04wqj3zzdprm2,1407423720
osmo1qf8dxtjzgq7u9vty74yzl0a07weclpsju7fj95,27535860
osmo1r74vfa6far6r2suu93ejhgjgdhsdnve49fjfjz,1017082
osmo1c0tcrmfvd3g4edtpzfc3mc5ummu4a4njhqwwcs,461632364
osmo1h2wzg27qet53489e4gyv08eyuyvh2ny5x97jrq,1388767494
osmo1z0v400r5cyc464338x9wmc7n6v00a6j2krjcln,1736396801
osmo1ftrsjmlky6uts5lsusq08p9zdgq4gy4s57vlhn,164034603
osmo1kg8dkfkgj933rkt3c939e5qfzfjyvxjexudsu3,22797213145
osmo19fp6m7kys7l82vgt89a76k3uklcuh6gn3x0qk3,370783
osmo1h2an3ce4jz75a34zqv4klf86c0jlrwv7lc595f,4478565
osmo1c362wx6uzfuncgm4t0rex675pzxq7nmpej3kce,252510810821
osmo1w9fuy8xdh607huncdtl9qpfl9h6umc3y3y0q09,2390518645
osmo13jsxhp34y6apxf6qg0tj2a8635j2car9edp4ku,454365988950
osmo1n3sd4w4zc6lqfmy6u067zm3xt4sy97wej4c2dy,13591420
osmo1l8pqw2ce8andp8ht98fwhtxx0uz5mt3nxzwkgf,2749877615
osmo1zed7yhkeqx2575j5l8md9eplgma0plau35jk5u,163887
osmo1rmk0ztuhd7txscp7jr2srfjn5vvsdw259jz366,1522808274
osmo1x6j6lrkj48s0haka55d6kpaupmt3tfrh3yjxpw,4570079141
osmo1wxykrexsvkrqehdzg8h25ja5zem2j0nfhhx3z6,1710624906
osmo1sk95y804nlvtca82hx6yjcxv4p7tnjaeejvzlw,46965137344
osmo1n0mvxekzmlkmx7kagkyhzxg2hgf82uewqwxhgu,15000000000
osmo16297jnyuad560qgty4m32ns82xqpel6afn6sdr,579383
osmo1m86yly75j5vz3eu0ht6um0yh5ny32s3gal9pej,24171929179
osmo1y7qhp6k3rfx7hc5m3crezdsrnyysx5u068r8jg,1000000
osmo1xa3w0emdt5dpqfzpgzd70m3wak0hptt82uvc89,616350397
osmo1vkthfcdhnn4uvz83q29vwkx2qpzjmpue55nusq,75977730
osmo17970zjaf54zumgfwkmvslf63gwzahjngwg29z8,75249004
osmo1s8jvua9yzua8frtps5m79gn5e969tu00tnjfyu,4814463475
osmo144w2l7upgu5g7l8p7na0sh8hp2lycvll66yzyd,188386162
osmo1tp8m2yl87wrh7nncm7yvzs39s76pwcksdnpy3a,1749571
osmo1vgayqw8474dgua0za06ud5w9r9c3ghg2nmtrrg,2112551855
osmo10p2465ywlxmz2nrrml4ljlzxt43pz5ngwwsvq9,6270296
osmo1kcpwzw542r7lq5re6f0xx45e23gfd6xl8caasv,32782645759
osmo17ph7kwwdr6mhv32gr2cw3ygr7wn7e0erl9mg5q,2930700771
osmo1st7murqllz6xe8tfhqc70dyjty7keezd06t7wd,1767971
osmo1556xvf0m3jmr3zz2vujxz2xrpr8cmftpduz3h9,315092313
osmo156jlu72myv5dtvq9rxhjk00z60xx2805vvn9cg,414151981
osmo1kzgq8njwvhl2y05ac9w7hp95l7fnjll2s5qcjy,1287954147
osmo1gcsfr6ywan84nnsve78nx4ajzjw6qqqlh3nwjn,1749032848
osmo15x0pzul0xt84tjp563tpplrt5hu50w48y6y369,824314
osmo14tf0ec65lluzullcgsrlcezctdv0q53nry6e3v,162387467
osmo1j3p24vjzvdprntyf082us5g2h0rlzmycppxkxu,1414172498
osmo1hzgn9g4anff68xlmkv6n22su56x20g7n7t9lzu,138236678
osmo1ctyecdhdzvsqvusksjtkqv4yrsf7ugcy3w952y,40241099
osmo1ewh5lutayrggd4h77jqypgpa5eanjh0t29pld9,10869211359
osmo173eda0gcu37as4efk8lmvd8h0cvqv58azqfk4d,1000000
osmo1qda3nxh86ht7q3lmrtsh2jmkw5hn05w5z8t7pl,2154219134
osmo1px2s26qyv9lz0ds5lswhu5wjx4e4k50rzf3n8s,590159702
osmo1w6kj6j84xvrh5ys83684dpgpemu5j4nvj9sn6p,473250770
osmo17k2xmazj0z09d0hs875j547ejsqydgzgxufh9c,327640338
osmo1kwytxmcvcg2heyy96q544whnapx6s5rac5u3z7,688243649
osmo1he35wg8jd0w9xcggth2p4xz3k62jcnkx0k33jv,15223098
osmo17y9gdgxfv06f67vcterep6s3ug26a5t9h9t6pn,324802386
osmo1lxprahs9ptamq3rshtg8mhmztvxmkv20v426yc,15945843
osmo1tk9axpsarjyzu3emckm92n2ha0wgqcmv34dz00,50842573
osmo1v779pqxnvamjv2fkvfn27dwkteljnvrcy6rect,1068228
osmo1s2g5pe23expcs7n520w50ukprjtrefj8jwz76v,29414876
osmo1dv2gcjq7cy3zhjdkae0f7apnhe3d3e6e28zmld,40779848021
osmo1d4rfmg7gpyuse6yn534tsnj55pjwhnzpzhp9vz,14221217
osmo1s7rcjrclnjguy8pypm8p9zv6z29tfmxlegw67w,5679242617
osmo1kud5t4tmj3ul9kc7jyt7ktggj4df759artfzxx,13009816
osmo19s5uvkv8pv828wjd5le5fr3l7aw3antg4qkz6k,987227346
osmo1geg0tq9gmju8n89nhxta28xxzn8l7p03ahz66y,230013641
osmo1v3fe3k6q3efxqm6dst7q84vtkcgj3s095ft3yv,350951577
osmo1tsdtq6tm46djrwazk7hg4d6rr0zju4n5ddqe7u,1958647854
osmo1s7qp0r7lqwvhg36795t6lxz8jsuts3j4eezhek,174089518
osmo1ktkq0qln02d2stakzq469j489naw5w9lgz0ql4,1123
osmo1hvjylnwyhcz0vu0pdyzt462e9x4lr7twyv2530,103460544
osmo16rv95p5s82tee3h80hfer5cnrftkqdvfven6q5,987977123
osmo1pfsl3efrg7q5gdvngygp6rvlpc6f6u3zvf3seu,137051714
osmo1fkcd8dtx7yemjdpxf2e6tr2y0z7nmzaq5x0l9c,11460236
osmo1fct3hn64d50u3m5qzvc45ntnewjsylvvq308ma,338664
osmo1lsq36skm8gr326pjm3eqwm40w7lf7wkx9uxc7v,364290465306
osmo18xmnmg6t9nz6uglzyjhtw90m7203nwkvvvfnuv,333232000000
osmo1mrf9qsnvlq047rscmc6ftfst7empfvlk6gtm3t,284017358352
osmo1vu48ydhd6yd9evv24ya9f2w00acuhet9npv7al,22797485597
osmo15t6d6dj89aap55a5uzsefqukd2hajspc4z8m7f,64905316616
osmo157tjp5l0szsxj2yk6et8a592k8y2py3smls7y6,74811847775
osmo1apka5lydwttgfsz7a5swtcepz93fvlxmnpfx3k,944197721
osmo1lpulad7yud0quu9whrv9fxmclclq79866py8ve,1373084084960
osmo1zt0nlf3xte5hyqlzmu2f7a9r74u57v0flxve9m,29704804576
osmo12hawhuzynpfypmuemjkdt5z3shj259l6ywhzfe,501687013
osmo1v6epptt968tjeen2k9rps3vph4sfupwhqcp62h,1882226954
osmo1lt5wk2rfjw4rksysfpgu5zgyz54spe0avv6h9l,267744052
osmo1uasha8dkyf4kmlc8rw5uxqfh5dlhg4gtq4vpvy,5996535
osmo1r5vkkq3p5r4k2l66wq80yg96t67lsfdgaer6ya,99988300
osmo18r44epe6ju5pa5vd4rdf8yssqtrpjhzd7t6tt8,563514
osmo16mzlrkyq4hrzl6fr3ps98jfzjjmr57x0n7elr4,49771417
osmo10jtpr3rn62gwy77gpclwewnf58cdjv6cnwn0h6,60670161
osmo13aypc08r3nkhqcx7v8dznzp4d6473wu784jph5,89067321090
osmo1np0079lc7ga3qpxxtvn8me4jmvz469hlrldwzs,923595622
osmo1nj3cdral67qrxq8l8m5eq5fmx84l5mmjh8kf89,249479917
osmo15rknyn2q6rvwmj7hsdamf6lznvezz8px8nac4g,848431929
osmo1gmnvgu8tnudxu2ud07rpyf5xs7hzch49sfcvql,3527694934
osmo1fu2w2a5xmguy5s2p2vgg7lw3364edg6zppxcyp,25754388
osmo12ewca8u07ucnqzxp2gtky59mqeretalku7nuyy,54966164147
osmo148kccqc3vthyfxu37c83df38lffv8dcv3j8tn0,12290561
osmo1usl6upygejydag3xj37sl0edln6stctvsezyde,1625490545
osmo1e6460znl7s2taeazpg238gq3set35cwhfcl9em,552341075
osmo1ak3s9g052z5fnvh3a9vq6gdcfz6rctsqndhva9,110000000
osmo1pkcv0s35yx9u0e4jr7tkqp0edrv7ghuq6y5eth,239214819
osmo1ym9sllrjs7fs7urv47czxu4ph8dw40j0svp9u5,27353
osmo1t9jm7cheww4jwdjapdt8cffxaxnfwncfhus5kw,3774
osmo1w6tzd4sd0gvkg4czwar4pwtarapf2zls2s2vfv,80807113792
osmo10m4af7ntsqm6eysrvw52wmzsku3kvwaghgfmg8,121620435
osmo1erarlz2yk2wk74sm8v2x4cewuj8njwla53jcg2,86960284
osmo1mea8ylk49sx9tr24glm4yaza3nlqcu38pv9fhn,934921060
osmo1u6n2wsv6ezakudry922evz3v2j0ssuwzvrtj76,113478
osmo1q7xnymsy5j047sr5ssj9aaxxyl5tyt0xemfk47,5990563595
osmo1pdj2njrfntnfj4cdsyk4hdae5upk50y6rswwkq,33374726
osmo1g0ezv8rz38psvuguy2w5rgngpkk3cyxupe9yg4,5731402396
osmo1lmzeytaslf4urxf2d5pr2agjlhamhqhsef2qd5,5668048
